School,Date,SchoolYear,Enrolled,Absent
27Q060,2013-03-14,20122013,1266.0,68.0
27Q060,2013-03-15,20122013,1266.0,67.0
27Q060,2013-03-18,20122013,1264.0,98.0
27Q060,2013-03-19,20122013,1265.0,85.0
27Q060,2013-03-20,20122013,1264.0,64.0
27Q060,2013-03-21,20122013,1263.0,63.0
27Q060,2013-03-22,20122013,1263.0,85.0
27Q060,2013-04-03,20122013,1261.0,81.0
27Q060,2013-04-04,20122013,1262.0,67.0
27Q060,2013-04-05,20122013,1262.0,84.0
27Q060,2013-04-08,20122013,1261.0,69.0
27Q060,2013-04-09,20122013,1263.0,61.0
27Q060,2013-04-10,20122013,1263.0,50.0
27Q060,2013-04-11,20122013,1263.0,47.0
27Q060,2013-04-12,20122013,1263.0,80.0
27Q060,2013-04-15,20122013,1263.0,72.0
27Q060,2013-04-16,20122013,1263.0,48.0
27Q060,2013-04-17,20122013,1264.0,44.0
27Q060,2013-04-18,20122013,1265.0,41.0
27Q060,2013-04-19,20122013,1264.0,66.0
27Q060,2013-04-22,20122013,1264.0,75.0
27Q060,2013-04-23,20122013,1264.0,53.0
27Q060,2013-04-24,20122013,1264.0,39.0
27Q060,2013-04-25,20122013,1264.0,35.0
27Q060,2013-04-26,20122013,1264.0,47.0
27Q060,2013-04-29,20122013,1264.0,104.0
27Q060,2013-04-30,20122013,1262.0,48.0
27Q060,2013-05-01,20122013,1262.0,59.0
27Q060,2013-05-02,20122013,1264.0,49.0
27Q060,2013-05-03,20122013,1264.0,58.0
27Q060,2013-05-06,20122013,1265.0,85.0
27Q060,2013-05-07,20122013,1265.0,57.0
27Q060,2013-05-08,20122013,1265.0,129.0
27Q060,2013-05-09,20122013,1266.0,75.0
27Q060,2013-05-10,20122013,1266.0,79.0
27Q060,2013-05-13,20122013,1267.0,95.0
27Q060,2013-05-14,20122013,1267.0,59.0
27Q060,2013-05-15,20122013,1267.0,68.0
27Q060,2013-05-16,20122013,1267.0,62.0
27Q060,2013-05-17,20122013,1267.0,79.0
27Q060,2013-05-20,20122013,1266.0,66.0
27Q060,2013-05-21,20122013,1266.0,65.0
27Q060,2013-05-22,20122013,1266.0,50.0
27Q060,2013-05-23,20122013,1266.0,53.0
27Q060,2013-05-24,20122013,1267.0,70.0
27Q060,2013-05-28,20122013,1266.0,82.0
27Q060,2013-05-29,20122013,1266.0,64.0
27Q060,2013-05-30,20122013,1266.0,65.0
27Q060,2013-05-31,20122013,1266.0,59.0
27Q060,2013-06-03,20122013,1266.0,83.0
27Q060,2013-06-04,20122013,1266.0,39.0
27Q060,2013-06-05,20122013,1266.0,65.0
27Q060,2013-06-07,20122013,1266.0,118.0
27Q060,2013-06-10,20122013,1264.0,275.0
27Q060,2013-06-11,20122013,1264.0,42.0
27Q060,2013-06-12,20122013,1264.0,58.0
27Q060,2013-06-13,20122013,1264.0,82.0
27Q060,2013-06-14,20122013,1264.0,107.0
27Q060,2013-06-17,20122013,1263.0,121.0
27Q060,2013-06-18,20122013,1263.0,79.0
27Q060,2013-06-19,20122013,1263.0,106.0
27Q060,2013-06-20,20122013,1263.0,131.0
27Q060,2013-06-21,20122013,1263.0,143.0
27Q060,2013-06-24,20122013,1263.0,219.0
27Q060,2013-06-25,20122013,1263.0,189.0
27Q060,2013-06-26,20122013,1263.0,121.0
27Q060,2013-09-09,20132014,1249.0,52.0
27Q060,2013-09-10,20132014,1257.0,45.0
27Q060,2013-09-11,20132014,1262.0,32.0
27Q060,2013-09-12,20132014,1261.0,29.0
27Q060,2013-09-13,20132014,1260.0,33.0
27Q060,2013-09-16,20132014,1264.0,50.0
27Q060,2013-09-17,20132014,1268.0,57.0
27Q060,2013-09-18,20132014,1264.0,40.0
27Q060,2013-09-19,20132014,1266.0,45.0
27Q060,2013-09-20,20132014,1272.0,50.0
27Q060,2013-09-23,20132014,1278.0,83.0
27Q060,2013-09-24,20132014,1279.0,70.0
27Q060,2013-09-25,20132014,1279.0,53.0
27Q060,2013-09-26,20132014,1281.0,50.0
27Q060,2013-09-27,20132014,1279.0,51.0
27Q060,2013-09-30,20132014,1285.0,56.0
27Q060,2013-10-01,20132014,1287.0,42.0
27Q060,2013-10-02,20132014,1286.0,47.0
27Q060,2013-10-03,20132014,1286.0,36.0
27Q060,2013-10-04,20132014,1286.0,46.0
27Q060,2013-10-07,20132014,1286.0,62.0
27Q060,2013-10-08,20132014,1287.0,45.0
27Q060,2013-10-09,20132014,1287.0,44.0
27Q060,2013-10-10,20132014,1287.0,44.0
27Q060,2013-10-11,20132014,1287.0,62.0
27Q060,2013-10-15,20132014,1288.0,135.0
27Q060,2013-10-16,20132014,1288.0,69.0
27Q060,2013-10-17,20132014,1288.0,51.0
27Q060,2013-10-18,20132014,1289.0,56.0
27Q060,2013-10-21,20132014,1288.0,60.0
27Q060,2013-10-22,20132014,1288.0,54.0
27Q060,2013-10-23,20132014,1288.0,53.0
27Q060,2013-10-24,20132014,1286.0,67.0
27Q060,2013-10-25,20132014,1286.0,62.0
27Q060,2013-10-28,20132014,1285.0,88.0
27Q060,2013-10-29,20132014,1285.0,66.0
27Q060,2013-10-30,20132014,1286.0,44.0
27Q060,2013-10-31,20132014,1286.0,99.0
27Q060,2013-11-01,20132014,1287.0,110.0
27Q060,2013-11-04,20132014,1285.0,77.0
27Q060,2013-11-06,20132014,1287.0,49.0
27Q060,2013-11-07,20132014,1284.0,35.0
27Q060,2013-11-08,20132014,1283.0,53.0
27Q060,2013-11-12,20132014,1283.0,84.0
27Q060,2013-11-13,20132014,1283.0,56.0
27Q060,2013-11-14,20132014,1282.0,160.0
27Q060,2013-11-15,20132014,1284.0,44.0
27Q060,2013-11-18,20132014,1284.0,76.0
27Q060,2013-11-19,20132014,1284.0,51.0
27Q060,2013-11-20,20132014,1285.0,58.0
27Q060,2013-11-21,20132014,1285.0,60.0
27Q060,2013-11-22,20132014,1285.0,74.0
27Q060,2013-11-25,20132014,1284.0,81.0
27Q060,2013-11-26,20132014,1283.0,50.0
27Q060,2013-11-27,20132014,1282.0,122.0
27Q060,2013-12-02,20132014,1284.0,78.0
27Q060,2013-12-03,20132014,1283.0,57.0
27Q060,2013-12-04,20132014,1283.0,55.0
27Q060,2013-12-05,20132014,1283.0,46.0
27Q060,2013-12-06,20132014,1283.0,88.0
27Q060,2013-12-09,20132014,1283.0,111.0
27Q060,2013-12-10,20132014,1283.0,79.0
27Q060,2013-12-11,20132014,1283.0,63.0
27Q060,2013-12-12,20132014,1282.0,80.0
27Q060,2013-12-13,20132014,1282.0,84.0
27Q060,2013-12-16,20132014,1282.0,82.0
27Q060,2013-12-17,20132014,1282.0,113.0
27Q060,2013-12-18,20132014,1282.0,76.0
27Q060,2013-12-19,20132014,1282.0,72.0
27Q060,2013-12-20,20132014,1282.0,71.0
27Q060,2014-01-02,20132014,1282.0,333.0
27Q060,2014-01-06,20132014,1282.0,98.0
27Q060,2014-01-07,20132014,1283.0,384.0
27Q060,2014-01-08,20132014,1284.0,96.0
27Q060,2014-01-09,20132014,1284.0,64.0
27Q060,2014-01-10,20132014,1286.0,80.0
27Q060,2014-01-13,20132014,1284.0,65.0
27Q060,2014-01-14,20132014,1283.0,69.0
27Q060,2014-01-15,20132014,1285.0,73.0
27Q060,2014-01-16,20132014,1285.0,59.0
27Q060,2014-01-17,20132014,1286.0,70.0
27Q060,2014-01-21,20132014,1286.0,105.0
27Q060,2014-01-22,20132014,1286.0,814.0
27Q060,2014-01-23,20132014,1286.0,109.0
27Q060,2014-01-24,20132014,1282.0,85.0
27Q060,2014-01-27,20132014,1280.0,81.0
27Q060,2014-01-28,20132014,1277.0,69.0
27Q060,2014-01-29,20132014,1277.0,82.0
27Q060,2014-01-30,20132014,1277.0,39.0
27Q060,2014-01-31,20132014,1277.0,71.0
27Q060,2014-02-03,20132014,1277.0,222.0
27Q060,2014-02-04,20132014,1278.0,96.0
27Q060,2014-02-05,20132014,1279.0,425.0
27Q060,2014-02-06,20132014,1279.0,66.0
27Q060,2014-02-07,20132014,1277.0,88.0
27Q060,2014-02-10,20132014,1279.0,83.0
27Q060,2014-02-11,20132014,1277.0,63.0
27Q060,2014-02-12,20132014,1279.0,64.0
27Q060,2014-02-13,20132014,1279.0,776.0
27Q060,2014-02-14,20132014,1279.0,194.0
27Q060,2014-02-24,20132014,1276.0,58.0
27Q060,2014-02-25,20132014,1275.0,45.0
27Q060,2014-02-26,20132014,1275.0,58.0
27Q060,2014-02-27,20132014,1275.0,52.0
27Q060,2014-02-28,20132014,1274.0,71.0
27Q060,2014-03-03,20132014,1276.0,88.0
27Q060,2014-03-04,20132014,1278.0,62.0
27Q060,2014-03-05,20132014,1280.0,54.0
27Q060,2014-03-06,20132014,1280.0,41.0
27Q060,2014-03-07,20132014,1279.0,77.0
27Q060,2014-03-10,20132014,1279.0,89.0
27Q060,2014-03-11,20132014,1278.0,162.0
27Q060,2014-03-12,20132014,1278.0,53.0
27Q060,2014-03-13,20132014,1278.0,87.0
27Q060,2014-03-14,20132014,1278.0,81.0
27Q060,2014-03-17,20132014,1278.0,93.0
27Q060,2014-03-18,20132014,1279.0,83.0
27Q060,2014-03-19,20132014,1279.0,78.0
27Q060,2014-03-20,20132014,1279.0,76.0
27Q060,2014-03-21,20132014,1279.0,75.0
27Q060,2014-03-24,20132014,1277.0,114.0
27Q060,2014-03-25,20132014,1277.0,104.0
27Q060,2014-03-26,20132014,1277.0,81.0
27Q060,2014-03-27,20132014,1277.0,79.0
27Q060,2014-03-28,20132014,1277.0,103.0
27Q060,2014-03-31,20132014,1278.0,112.0
27Q060,2014-04-01,20132014,1278.0,70.0
27Q060,2014-04-02,20132014,1279.0,57.0
27Q060,2014-04-03,20132014,1279.0,49.0
27Q060,2014-04-04,20132014,1279.0,90.0
27Q060,2014-04-07,20132014,1280.0,96.0
27Q060,2014-04-08,20132014,1280.0,90.0
27Q060,2014-04-09,20132014,1280.0,64.0
27Q060,2014-04-10,20132014,1280.0,62.0
27Q060,2014-04-11,20132014,1280.0,71.0
27Q060,2014-04-23,20132014,1279.0,97.0
27Q060,2014-04-24,20132014,1279.0,70.0
27Q060,2014-04-25,20132014,1284.0,74.0
27Q060,2014-04-28,20132014,1285.0,63.0
27Q060,2014-04-29,20132014,1285.0,47.0
27Q060,2014-04-30,20132014,1284.0,51.0
27Q060,2014-05-01,20132014,1285.0,46.0
27Q060,2014-05-02,20132014,1283.0,41.0
27Q060,2014-05-05,20132014,1282.0,76.0
27Q060,2014-05-06,20132014,1282.0,64.0
27Q060,2014-05-07,20132014,1282.0,54.0
27Q060,2014-05-08,20132014,1286.0,74.0
27Q060,2014-05-09,20132014,1287.0,71.0
27Q060,2014-05-12,20132014,1287.0,85.0
27Q060,2014-05-13,20132014,1287.0,59.0
27Q060,2014-05-14,20132014,1287.0,39.0
27Q060,2014-05-15,20132014,1287.0,54.0
27Q060,2014-05-16,20132014,1288.0,62.0
27Q060,2014-05-19,20132014,1290.0,71.0
27Q060,2014-05-20,20132014,1291.0,62.0
27Q060,2014-05-21,20132014,1292.0,37.0
27Q060,2014-05-22,20132014,1293.0,64.0
27Q060,2014-05-23,20132014,1293.0,73.0
27Q060,2014-05-27,20132014,1294.0,98.0
27Q060,2014-05-28,20132014,1295.0,58.0
27Q060,2014-05-29,20132014,1295.0,45.0
27Q060,2014-05-30,20132014,1295.0,57.0
27Q060,2014-06-02,20132014,1294.0,68.0
27Q060,2014-06-03,20132014,1294.0,198.0
27Q060,2014-06-04,20132014,1294.0,73.0
27Q060,2014-06-06,20132014,1294.0,74.0
27Q060,2014-06-09,20132014,1294.0,397.0
27Q060,2014-06-10,20132014,1293.0,49.0
27Q060,2014-06-11,20132014,1293.0,42.0
27Q060,2014-06-12,20132014,1293.0,41.0
27Q060,2014-06-13,20132014,1293.0,67.0
27Q060,2014-06-16,20132014,1294.0,96.0
27Q060,2014-06-17,20132014,1293.0,49.0
27Q060,2014-06-18,20132014,1293.0,63.0
27Q060,2014-06-19,20132014,1293.0,95.0
27Q060,2014-06-20,20132014,1293.0,108.0
27Q060,2014-06-23,20132014,1293.0,175.0
27Q060,2014-06-24,20132014,1293.0,181.0
27Q060,2014-06-25,20132014,1293.0,166.0
27Q060,2014-06-26,20132014,1293.0,111.0
27Q060,2014-09-04,20142015,1222.0,74.0
27Q060,2014-09-05,20142015,1225.0,96.0
27Q060,2014-09-08,20142015,1224.0,52.0
27Q060,2014-09-09,20142015,1223.0,36.0
27Q060,2014-09-10,20142015,1226.0,41.0
27Q060,2014-09-11,20142015,1227.0,50.0
27Q060,2014-09-12,20142015,1229.0,50.0
27Q060,2014-09-15,20142015,1231.0,44.0
27Q060,2014-09-16,20142015,1233.0,58.0
27Q060,2014-09-17,20142015,1236.0,43.0
27Q060,2014-09-18,20142015,1237.0,36.0
27Q060,2014-09-19,20142015,1237.0,45.0
27Q060,2014-09-22,20142015,1236.0,56.0
27Q060,2014-09-23,20142015,1236.0,39.0
27Q060,2014-09-24,20142015,1235.0,36.0
27Q060,2014-09-29,20142015,1232.0,65.0
27Q060,2014-09-30,20142015,1232.0,43.0
27Q060,2014-10-01,20142015,1228.0,41.0
27Q060,2014-10-02,20142015,1229.0,35.0
27Q060,2014-10-03,20142015,1229.0,44.0
27Q060,2014-10-06,20142015,1229.0,42.0
27Q060,2014-10-07,20142015,1229.0,39.0
27Q060,2014-10-08,20142015,1230.0,43.0
27Q060,2014-10-09,20142015,1229.0,49.0
27Q060,2014-10-10,20142015,1228.0,57.0
27Q060,2014-10-14,20142015,1228.0,50.0
27Q060,2014-10-15,20142015,1229.0,44.0
27Q060,2014-10-16,20142015,1229.0,52.0
27Q060,2014-10-17,20142015,1232.0,44.0
27Q060,2014-10-20,20142015,1233.0,53.0
27Q060,2014-10-21,20142015,1232.0,52.0
27Q060,2014-10-22,20142015,1232.0,84.0
27Q060,2014-10-23,20142015,1231.0,42.0
27Q060,2014-10-24,20142015,1231.0,62.0
27Q060,2014-10-27,20142015,1232.0,60.0
27Q060,2014-10-28,20142015,1232.0,66.0
27Q060,2014-10-29,20142015,1231.0,44.0
27Q060,2014-10-30,20142015,1231.0,35.0
27Q060,2014-10-31,20142015,1232.0,90.0
27Q060,2014-11-03,20142015,1231.0,75.0
27Q060,2014-11-05,20142015,1232.0,40.0
27Q060,2014-11-06,20142015,1232.0,45.0
27Q060,2014-11-07,20142015,1232.0,43.0
27Q060,2014-11-10,20142015,1231.0,55.0
27Q060,2014-11-12,20142015,1231.0,45.0
27Q060,2014-11-13,20142015,1231.0,165.0
27Q060,2014-11-14,20142015,1231.0,55.0
27Q060,2014-11-17,20142015,1230.0,82.0
27Q060,2014-11-18,20142015,1229.0,58.0
27Q060,2014-11-19,20142015,1229.0,44.0
27Q060,2014-11-20,20142015,1229.0,45.0
27Q060,2014-11-21,20142015,1228.0,67.0
27Q060,2014-11-24,20142015,1228.0,68.0
27Q060,2014-11-25,20142015,1228.0,43.0
27Q060,2014-11-26,20142015,1228.0,120.0
27Q060,2014-12-01,20142015,1229.0,54.0
27Q060,2014-12-02,20142015,1229.0,39.0
27Q060,2014-12-03,20142015,1230.0,42.0
27Q060,2014-12-04,20142015,1230.0,37.0
27Q060,2014-12-05,20142015,1231.0,54.0
27Q060,2014-12-08,20142015,1231.0,83.0
27Q060,2014-12-09,20142015,1232.0,209.0
27Q060,2014-12-10,20142015,1232.0,63.0
27Q060,2014-12-11,20142015,1232.0,71.0
27Q060,2014-12-12,20142015,1231.0,90.0
27Q060,2014-12-15,20142015,1230.0,92.0
27Q060,2014-12-16,20142015,1231.0,75.0
27Q060,2014-12-17,20142015,1231.0,75.0
27Q060,2014-12-18,20142015,1231.0,76.0
27Q060,2014-12-19,20142015,1231.0,90.0
27Q060,2014-12-22,20142015,1231.0,108.0
27Q060,2014-12-23,20142015,1231.0,127.0
27Q060,2015-01-05,20142015,1233.0,101.0
27Q060,2015-01-06,20142015,1235.0,72.0
27Q060,2015-01-07,20142015,1237.0,99.0
27Q060,2015-01-08,20142015,1237.0,207.0
27Q060,2015-01-09,20142015,1236.0,162.0
27Q060,2015-01-12,20142015,1239.0,78.0
27Q060,2015-01-13,20142015,1239.0,69.0
27Q060,2015-01-14,20142015,1241.0,63.0
27Q060,2015-01-15,20142015,1241.0,70.0
27Q060,2015-01-16,20142015,1241.0,82.0
27Q060,2015-01-20,20142015,1241.0,66.0
27Q060,2015-01-21,20142015,1240.0,73.0
27Q060,2015-01-22,20142015,1240.0,66.0
27Q060,2015-01-23,20142015,1240.0,61.0
27Q060,2015-01-26,20142015,1239.0,152.0
27Q060,2015-01-28,20142015,1239.0,130.0
27Q060,2015-01-29,20142015,1239.0,59.0
27Q060,2015-01-30,20142015,1238.0,63.0
27Q060,2015-02-02,20142015,1239.0,268.0
27Q060,2015-02-03,20142015,1239.0,126.0
27Q060,2015-02-04,20142015,1239.0,53.0
27Q060,2015-02-05,20142015,1239.0,49.0
27Q060,2015-02-06,20142015,1239.0,74.0
27Q060,2015-02-09,20142015,1239.0,141.0
27Q060,2015-02-10,20142015,1239.0,47.0
27Q060,2015-02-11,20142015,1239.0,67.0
27Q060,2015-02-12,20142015,1240.0,48.0
27Q060,2015-02-13,20142015,1240.0,111.0
27Q060,2015-02-23,20142015,1239.0,83.0
27Q060,2015-02-24,20142015,1238.0,83.0
27Q060,2015-02-25,20142015,1238.0,56.0
27Q060,2015-02-26,20142015,1238.0,54.0
27Q060,2015-02-27,20142015,1238.0,61.0
27Q060,2015-03-02,20142015,1238.0,105.0
27Q060,2015-03-03,20142015,1240.0,65.0
27Q060,2015-03-04,20142015,1240.0,50.0
27Q060,2015-03-05,20142015,1240.0,210.0
27Q060,2015-03-06,20142015,1240.0,127.0
27Q060,2015-03-09,20142015,1240.0,66.0
27Q060,2015-03-10,20142015,1240.0,80.0
27Q060,2015-03-11,20142015,1242.0,47.0
27Q060,2015-03-12,20142015,1243.0,53.0
27Q060,2015-03-13,20142015,1244.0,67.0
27Q060,2015-03-16,20142015,1245.0,66.0
27Q060,2015-03-17,20142015,1245.0,72.0
27Q060,2015-03-18,20142015,1245.0,71.0
27Q060,2015-03-19,20142015,1245.0,190.0
27Q060,2015-03-20,20142015,1245.0,78.0
27Q060,2015-03-23,20142015,1246.0,68.0
27Q060,2015-03-24,20142015,1243.0,92.0
27Q060,2015-03-25,20142015,1243.0,82.0
27Q060,2015-03-26,20142015,1242.0,76.0
27Q060,2015-03-27,20142015,1242.0,81.0
27Q060,2015-03-30,20142015,1240.0,99.0
27Q060,2015-03-31,20142015,1240.0,68.0
27Q060,2015-04-01,20142015,1240.0,66.0
27Q060,2015-04-02,20142015,1242.0,80.0
27Q060,2015-04-13,20142015,1241.0,71.0
27Q060,2015-04-14,20142015,1241.0,51.0
27Q060,2015-04-15,20142015,1241.0,42.0
27Q060,2015-04-16,20142015,1241.0,51.0
27Q060,2015-04-17,20142015,1241.0,75.0
27Q060,2015-04-20,20142015,1241.0,102.0
27Q060,2015-04-21,20142015,1241.0,70.0
27Q060,2015-04-22,20142015,1241.0,41.0
27Q060,2015-04-23,20142015,1241.0,53.0
27Q060,2015-04-24,20142015,1241.0,70.0
27Q060,2015-04-27,20142015,1243.0,122.0
27Q060,2015-04-28,20142015,1243.0,100.0
27Q060,2015-04-29,20142015,1243.0,76.0
27Q060,2015-04-30,20142015,1244.0,68.0
27Q060,2015-05-01,20142015,1244.0,98.0
27Q060,2015-05-04,20142015,1244.0,97.0
27Q060,2015-05-05,20142015,1244.0,89.0
27Q060,2015-05-06,20142015,1245.0,91.0
27Q060,2015-05-07,20142015,1245.0,86.0
27Q060,2015-05-08,20142015,1245.0,84.0
27Q060,2015-05-11,20142015,1246.0,114.0
27Q060,2015-05-12,20142015,1246.0,71.0
27Q060,2015-05-13,20142015,1247.0,80.0
27Q060,2015-05-14,20142015,1247.0,66.0
27Q060,2015-05-15,20142015,1247.0,90.0
27Q060,2015-05-18,20142015,1247.0,67.0
27Q060,2015-05-19,20142015,1247.0,70.0
27Q060,2015-05-20,20142015,1247.0,72.0
27Q060,2015-05-21,20142015,1247.0,67.0
27Q060,2015-05-22,20142015,1247.0,89.0
27Q060,2015-05-26,20142015,1247.0,102.0
27Q060,2015-05-27,20142015,1248.0,68.0
27Q060,2015-05-28,20142015,1248.0,81.0
27Q060,2015-05-29,20142015,1248.0,82.0
27Q060,2015-06-01,20142015,1248.0,103.0
27Q060,2015-06-02,20142015,1248.0,65.0
27Q060,2015-06-03,20142015,1248.0,61.0
27Q060,2015-06-05,20142015,1248.0,108.0
27Q060,2015-06-08,20142015,1249.0,95.0
27Q060,2015-06-09,20142015,1251.0,285.0
27Q060,2015-06-10,20142015,1251.0,59.0
27Q060,2015-06-11,20142015,1251.0,54.0
27Q060,2015-06-12,20142015,1251.0,73.0
27Q060,2015-06-15,20142015,1251.0,291.0
27Q060,2015-06-16,20142015,1251.0,58.0
27Q060,2015-06-17,20142015,1251.0,76.0
27Q060,2015-06-18,20142015,1251.0,63.0
27Q060,2015-06-19,20142015,1251.0,85.0
27Q060,2015-06-22,20142015,1251.0,114.0
27Q060,2015-06-23,20142015,1251.0,127.0
27Q060,2015-06-24,20142015,1251.0,164.0
27Q060,2015-06-25,20142015,1251.0,163.0
27Q060,2015-06-26,20142015,1251.0,110.0
01M015,2016-01-04,20152016,168.0,11.0
01M015,2016-01-05,20152016,168.0,15.0
01M015,2016-01-06,20152016,168.0,5.0
01M015,2016-01-07,20152016,168.0,14.0
01M015,2016-01-08,20152016,168.0,10.0
01M015,2016-01-11,20152016,167.0,7.0
01M015,2016-01-12,20152016,167.0,11.0
01M015,2016-01-13,20152016,169.0,9.0
01M015,2016-01-14,20152016,168.0,6.0
01M015,2016-01-15,20152016,168.0,19.0
01M015,2016-01-19,20152016,170.0,15.0
01M015,2016-01-20,20152016,171.0,14.0
01M015,2016-01-21,20152016,171.0,9.0
01M015,2016-01-22,20152016,171.0,12.0
01M015,2016-01-25,20152016,171.0,24.0
01M015,2016-01-26,20152016,171.0,13.0
01M015,2016-01-27,20152016,170.0,10.0
01M015,2016-01-28,20152016,170.0,8.0
01M015,2016-01-29,20152016,170.0,11.0
01M015,2016-02-01,20152016,170.0,19.0
01M015,2016-02-02,20152016,170.0,8.0
01M015,2016-02-03,20152016,169.0,18.0
01M015,2016-02-04,20152016,169.0,12.0
01M015,2016-02-05,20152016,169.0,28.0
01M015,2016-02-09,20152016,169.0,12.0
01M015,2016-02-10,20152016,169.0,13.0
01M015,2016-02-11,20152016,169.0,11.0
01M015,2016-02-12,20152016,169.0,22.0
01M015,2016-02-22,20152016,167.0,14.0
01M015,2016-02-23,20152016,165.0,10.0
01M015,2016-02-24,20152016,164.0,14.0
01M015,2016-02-25,20152016,164.0,5.0
01M015,2016-02-26,20152016,164.0,7.0
01M015,2016-02-29,20152016,164.0,15.0
01M015,2016-03-01,20152016,164.0,8.0
01M015,2016-03-02,20152016,164.0,8.0
01M015,2016-03-03,20152016,163.0,47.0
01M015,2016-03-04,20152016,163.0,14.0
01M015,2016-03-07,20152016,163.0,9.0
01M015,2016-03-08,20152016,163.0,11.0
01M015,2016-03-09,20152016,163.0,7.0
01M015,2016-03-10,20152016,163.0,7.0
01M015,2016-03-11,20152016,163.0,14.0
01M015,2016-03-14,20152016,163.0,19.0
01M015,2016-03-15,20152016,163.0,11.0
01M015,2016-03-16,20152016,163.0,9.0
01M015,2016-03-17,20152016,163.0,10.0
01M015,2016-03-18,20152016,163.0,5.0
01M015,2016-03-21,20152016,163.0,13.0
01M015,2016-03-22,20152016,163.0,8.0
01M015,2016-03-23,20152016,163.0,3.0
01M015,2016-03-24,20152016,163.0,15.0
01M015,2016-03-28,20152016,163.0,17.0
01M015,2016-03-29,20152016,163.0,10.0
01M015,2016-03-30,20152016,162.0,9.0
01M015,2016-03-31,20152016,162.0,8.0
01M015,2016-04-01,20152016,162.0,9.0
01M015,2016-04-04,20152016,162.0,8.0
01M015,2016-04-05,20152016,162.0,4.0
01M015,2016-04-06,20152016,162.0,13.0
01M015,2016-04-07,20152016,162.0,8.0
01M015,2016-04-08,20152016,162.0,16.0
01M015,2016-04-11,20152016,162.0,9.0
01M015,2016-04-12,20152016,162.0,11.0
01M015,2016-04-13,20152016,162.0,14.0
01M015,2016-04-14,20152016,162.0,7.0
01M015,2016-04-15,20152016,162.0,6.0
01M015,2016-04-18,20152016,162.0,7.0
01M015,2016-04-19,20152016,162.0,10.0
01M015,2016-04-20,20152016,161.0,6.0
01M015,2016-04-21,20152016,161.0,9.0
01M015,2016-04-22,20152016,161.0,14.0
01M015,2016-05-02,20152016,161.0,15.0
01M015,2016-05-03,20152016,161.0,11.0
01M015,2016-05-04,20152016,161.0,14.0
01M015,2016-05-05,20152016,161.0,11.0
01M015,2016-05-06,20152016,161.0,19.0
01M015,2016-05-09,20152016,162.0,18.0
01M015,2016-05-10,20152016,162.0,17.0
01M015,2016-05-11,20152016,162.0,10.0
01M015,2016-05-12,20152016,162.0,9.0
01M015,2016-05-13,20152016,162.0,14.0
01M015,2016-05-16,20152016,162.0,5.0
01M015,2016-05-17,20152016,162.0,7.0
01M015,2016-05-18,20152016,162.0,6.0
01M015,2016-05-19,20152016,162.0,8.0
01M015,2016-05-20,20152016,162.0,11.0
01M015,2016-05-23,20152016,161.0,11.0
01M015,2016-05-24,20152016,161.0,12.0
01M015,2016-05-25,20152016,161.0,6.0
01M015,2016-05-26,20152016,161.0,8.0
01M015,2016-05-27,20152016,161.0,10.0
01M015,2016-05-31,20152016,161.0,12.0
01M015,2016-06-01,20152016,161.0,7.0
01M015,2016-06-02,20152016,161.0,7.0
01M015,2016-06-03,20152016,161.0,11.0
01M015,2016-06-06,20152016,161.0,7.0
01M015,2016-06-07,20152016,161.0,13.0
01M015,2016-06-08,20152016,161.0,13.0
01M015,2016-06-10,20152016,161.0,17.0
01M015,2016-06-13,20152016,161.0,18.0
01M015,2016-06-15,20152016,161.0,4.0
01M015,2016-06-16,20152016,161.0,15.0
01M015,2016-06-17,20152016,160.0,15.0
01M015,2016-06-20,20152016,160.0,20.0
01M015,2016-06-21,20152016,160.0,23.0
01M015,2016-06-22,20152016,160.0,13.0
01M015,2016-06-23,20152016,160.0,21.0
01M015,2016-06-24,20152016,160.0,30.0
01M015,2016-06-27,20152016,160.0,30.0
01M015,2016-06-28,20152016,160.0,41.0
01M015,2015-09-09,20152016,177.0,18.0
01M015,2015-09-10,20152016,173.0,14.0
01M015,2015-09-11,20152016,174.0,10.0
01M015,2015-09-16,20152016,172.0,13.0
01M015,2015-09-17,20152016,172.0,7.0
01M015,2015-09-18,20152016,172.0,11.0
01M015,2015-09-21,20152016,172.0,12.0
01M015,2015-09-22,20152016,172.0,8.0
01M015,2015-09-25,20152016,175.0,18.0
01M015,2015-09-28,20152016,175.0,4.0
01M015,2015-09-29,20152016,175.0,4.0
01M015,2015-09-30,20152016,175.0,7.0
01M015,2015-10-01,20152016,175.0,2.0
01M015,2015-10-02,20152016,175.0,15.0
01M015,2015-10-05,20152016,175.0,4.0
01M015,2015-10-06,20152016,175.0,8.0
01M015,2015-10-07,20152016,175.0,4.0
01M015,2015-10-08,20152016,175.0,9.0
01M015,2015-10-09,20152016,176.0,4.0
01M015,2015-10-13,20152016,176.0,5.0
01M015,2015-10-14,20152016,176.0,7.0
01M015,2015-10-15,20152016,176.0,4.0
01M015,2015-10-16,20152016,176.0,15.0
01M015,2015-10-19,20152016,176.0,12.0
01M015,2015-10-20,20152016,176.0,14.0
01M015,2015-10-21,20152016,176.0,5.0
01M015,2015-10-22,20152016,176.0,6.0
01M015,2015-10-23,20152016,176.0,7.0
01M015,2015-10-26,20152016,176.0,10.0
01M015,2015-10-27,20152016,176.0,11.0
01M015,2015-10-28,20152016,176.0,14.0
